Index,ID,Species
2055,2055.jpg,Quercus_Palustris
1141,1141.jpg,Quercus_Palustris
683,683.jpg,Quercus_Pyrenaica
1565,1565.jpg,Cercis_Siliquastrum
3739,3739.jpg,Alnus_Cordata
1154,1154.jpg,Betula_Austrosinensis
2914,2914.jpg,Quercus_Cerris
1404,1404.jpg,Cornus_Macrophylla
1605,1605.jpg,Cornus_Macrophylla
3705,3705.jpg,Sorbus_Aria
3246,3246.jpg,Populus_Adenopoda
305,305.jpg,Acer_Capillipes
3703,3703.jpg,Tilia_Oliveri
520,520.jpg,Quercus_Coccifera
377,377.jpg,Salix_Fragilis
2947,2947.jpg,Quercus_Suber
2996,2996.jpg,Acer_Platanoids
1849,1849.jpg,Quercus_x_Hispanica
2485,2485.jpg,Quercus_Suber
938,938.jpg,Quercus_Brantii
307,307.jpg,Liriodendron_Tulipifera
25,25.jpg,Arundinaria_Simonii
905,905.jpg,Eucalyptus_Neglecta
1874,1874.jpg,Prunus_X_Shmittii
3839,3839.jpg,Liquidambar_Styraciflua
48,48.jpg,Quercus_Alnifolia
3860,3860.jpg,Celtis_Koraiensis
2288,2288.jpg,Olea_Europaea
3641,3641.jpg,Quercus_Suber
1722,1722.jpg,Morus_Nigra
1726,1726.jpg,Callicarpa_Bodinieri
2067,2067.jpg,Viburnum_x_Rhytidophylloides
757,757.jpg,Viburnum_Tinus
1778,1778.jpg,Cytisus_Battandieri
3349,3349.jpg,Cotinus_Coggygria
2448,2448.jpg,Pterocarya_Stenoptera
3950,3950.jpg,Quercus_x_Hispanica
1248,1248.jpg,Lithocarpus_Edulis
2412,2412.jpg,Rhododendron_x_Russellianum
2824,2824.jpg,Liquidambar_Styraciflua
1189,1189.jpg,Betula_Pendula
2690,2690.jpg,Zelkova_Serrata
2812,2812.jpg,Tilia_Tomentosa
2497,2497.jpg,Cornus_Macrophylla
3755,3755.jpg,Quercus_Coccifera
263,263.jpg,Ulmus_Bergmanniana
1410,1410.jpg,Tilia_Oliveri
233,233.jpg,Quercus_Rubra
580,580.jpg,Quercus_Trojana
2090,2090.jpg,Alnus_Cordata
2279,2279.jpg,Quercus_Trojana
1908,1908.jpg,Viburnum_x_Rhytidophylloides
2660,2660.jpg,Acer_Palmatum
2643,2643.jpg,Quercus_Castaneifolia
195,195.jpg,Alnus_Viridis
1601,1601.jpg,Crataegus_Monogyna
1711,1711.jpg,Acer_Opalus
2082,2082.jpg,Quercus_Canariensis
2548,2548.jpg,Eucalyptus_Urnigera
2212,2212.jpg,Populus_Grandidentata
2390,2390.jpg,Betula_Austrosinensis
708,708.jpg,Quercus_Afares
1681,1681.jpg,Quercus_Infectoria_sub
3174,3174.jpg,Quercus_x_Hispanica
3760,3760.jpg,Quercus_Phellos
1917,1917.jpg,Quercus_Phillyraeoides
342,342.jpg,Populus_Grandidentata
3627,3627.jpg,Quercus_Castaneifolia
3785,3785.jpg,Ulmus_Bergmanniana
1212,1212.jpg,Alnus_Viridis
1504,1504.jpg,Liquidambar_Styraciflua
3211,3211.jpg,Acer_Rufinerve
334,334.jpg,Quercus_Cerris
1059,1059.jpg,Acer_Palmatum
3826,3826.jpg,Crataegus_Monogyna
139,139.jpg,Quercus_Pubescens
455,455.jpg,Cornus_Chinensis
500,500.jpg,Quercus_Pubescens
3284,3284.jpg,Cornus_Chinensis
3327,3327.jpg,Eucalyptus_Neglecta
1767,1767.jpg,Acer_Rubrum
695,695.jpg,Quercus_Phellos
3807,3807.jpg,Acer_Mono
1909,1909.jpg,Quercus_Phellos
1569,1569.jpg,Quercus_Infectoria_sub
200,200.jpg,Quercus_Agrifolia
3704,3704.jpg,Celtis_Koraiensis
2908,2908.jpg,Quercus_x_Turneri
536,536.jpg,Quercus_Alnifolia
3568,3568.jpg,Acer_Pictum
916,916.jpg,Salix_Fragilis
975,975.jpg,Quercus_Nigra
3674,3674.jpg,Quercus_Rubra
2698,2698.jpg,Acer_Rubrum
2213,2213.jpg,Quercus_Rubra
506,506.jpg,Quercus_Castaneifolia
1109,1109.jpg,Magnolia_Heptapeta
954,954.jpg,Quercus_Kewensis
1179,1179.jpg,Quercus_Variabilis
450,450.jpg,Cornus_Chinensis
3796,3796.jpg,Ilex_Aquifolium
1884,1884.jpg,Quercus_Hartwissiana
3746,3746.jpg,Quercus_Infectoria_sub
889,889.jpg,Quercus_Brantii
3420,3420.jpg,Cornus_Chinensis
3953,3953.jpg,Quercus_Nigra
679,679.jpg,Quercus_Coccifera
3235,3235.jpg,Quercus_Texana
3797,3797.jpg,Quercus_Phillyraeoides
523,523.jpg,Salix_Fragilis
1662,1662.jpg,Crataegus_Monogyna
2753,2753.jpg,Viburnum_Tinus
2747,2747.jpg,Quercus_Pontica
1836,1836.jpg,Quercus_Infectoria_sub
3889,3889.jpg,Quercus_Phellos
3426,3426.jpg,Betula_Austrosinensis
3457,3457.jpg,Cytisus_Battandieri
1255,1255.jpg,Quercus_Texana
1878,1878.jpg,Quercus_Shumardii
2478,2478.jpg,Ginkgo_Biloba
1069,1069.jpg,Quercus_Canariensis
3384,3384.jpg,Cornus_Macrophylla
839,839.jpg,Cornus_Controversa
3868,3868.jpg,Salix_Intergra
964,964.jpg,Populus_Grandidentata
2746,2746.jpg,Castanea_Sativa
3801,3801.jpg,Phildelphus
2777,2777.jpg,Celtis_Koraiensis
636,636.jpg,Alnus_Sieboldiana
3598,3598.jpg,Populus_Adenopoda
1341,1341.jpg,Cotinus_Coggygria
1348,1348.jpg,Acer_Platanoids
3813,3813.jpg,Ilex_Aquifolium
2050,2050.jpg,Quercus_Variabilis
3836,3836.jpg,Cotinus_Coggygria
1187,1187.jpg,Zelkova_Serrata
900,900.jpg,Viburnum_x_Rhytidophylloides
3411,3411.jpg,Crataegus_Monogyna
1252,1252.jpg,Quercus_Imbricaria
2603,2603.jpg,Prunus_Avium
2549,2549.jpg,Acer_Opalus
519,519.jpg,Alnus_Cordata
1980,1980.jpg,Quercus_Afares
2188,2188.jpg,Quercus_Palustris
2834,2834.jpg,Callicarpa_Bodinieri
3272,3272.jpg,Quercus_Brantii
2486,2486.jpg,Quercus_Castaneifolia
416,416.jpg,Quercus_Texana
472,472.jpg,Quercus_Ellipsoidalis
2435,2435.jpg,Cornus_Chinensis
2528,2528.jpg,Magnolia_Salicifolia
164,164.jpg,Betula_Austrosinensis
1560,1560.jpg,Rhododendron_x_Russellianum
3269,3269.jpg,Quercus_Trojana
1439,1439.jpg,Quercus_Ilex
1022,1022.jpg,Cytisus_Battandieri
3942,3942.jpg,Quercus_Texana
2770,2770.jpg,Quercus_Phellos
2561,2561.jpg,Quercus_Dolicholepis
853,853.jpg,Quercus_Hartwissiana
635,635.jpg,Acer_Saccharinum
277,277.jpg,Prunus_Avium
902,902.jpg,Ulmus_Bergmanniana
994,994.jpg,Tilia_Tomentosa
3157,3157.jpg,Lithocarpus_Cleistocarpus
1088,1088.jpg,Quercus_Semecarpifolia
1972,1972.jpg,Viburnum_x_Rhytidophylloides
1171,1171.jpg,Acer_Opalus
1392,1392.jpg,Eucalyptus_Urnigera
700,700.jpg,Salix_Intergra
978,978.jpg,Quercus_Pubescens
2923,2923.jpg,Eucalyptus_Urnigera
3222,3222.jpg,Cytisus_Battandieri
3114,3114.jpg,Lithocarpus_Cleistocarpus
3332,3332.jpg,Quercus_Canariensis
3728,3728.jpg,Magnolia_Heptapeta
1086,1086.jpg,Quercus_Chrysolepis
3833,3833.jpg,Quercus_Imbricaria
2273,2273.jpg,Quercus_Semecarpifolia
175,175.jpg,Quercus_Imbricaria
1061,1061.jpg,Liriodendron_Tulipifera
3371,3371.jpg,Quercus_Pontica
1525,1525.jpg,Quercus_Pontica
3249,3249.jpg,Tilia_Tomentosa
2396,2396.jpg,Quercus_Texana
343,343.jpg,Magnolia_Salicifolia
744,744.jpg,Liquidambar_Styraciflua
2345,2345.jpg,Ilex_Aquifolium
569,569.jpg,Acer_Opalus
3073,3073.jpg,Tilia_Platyphyllos
1478,1478.jpg,Ulmus_Bergmanniana
685,685.jpg,Quercus_Palustris
681,681.jpg,Castanea_Sativa
1837,1837.jpg,Cytisus_Battandieri
1881,1881.jpg,Cotinus_Coggygria
3562,3562.jpg,Pterocarya_Stenoptera
808,808.jpg,Quercus_Ilex
2258,2258.jpg,Quercus_Chrysolepis
1320,1320.jpg,Prunus_X_Shmittii
668,668.jpg,Tilia_Tomentosa
3584,3584.jpg,Alnus_Sieboldiana
2650,2650.jpg,Tilia_Oliveri
981,981.jpg,Quercus_Suber
2969,2969.jpg,Quercus_Rubra
1832,1832.jpg,Quercus_Ilex
3254,3254.jpg,Arundinaria_Simonii
56,56.jpg,Liriodendron_Tulipifera
2227,2227.jpg,Ginkgo_Biloba
3761,3761.jpg,Sorbus_Aria
1798,1798.jpg,Quercus_Ilex
1492,1492.jpg,Acer_Pictum
1873,1873.jpg,Populus_Nigra
571,571.jpg,Lithocarpus_Cleistocarpus
3134,3134.jpg,Betula_Austrosinensis
2411,2411.jpg,Crataegus_Monogyna
1785,1785.jpg,Quercus_Crassipes
90,90.jpg,Acer_Circinatum
278,278.jpg,Quercus_Chrysolepis
289,289.jpg,Populus_Nigra
1700,1700.jpg,Zelkova_Serrata
1192,1192.jpg,Olea_Europaea
2297,2297.jpg,Quercus_Agrifolia
2578,2578.jpg,Acer_Pictum
3519,3519.jpg,Quercus_Phillyraeoides
1093,1093.jpg,Tilia_Platyphyllos
1513,1513.jpg,Salix_Fragilis
3530,3530.jpg,Alnus_Maximowiczii
2421,2421.jpg,Crataegus_Monogyna
1630,1630.jpg,Quercus_Semecarpifolia
1188,1188.jpg,Magnolia_Salicifolia
2856,2856.jpg,Quercus_Rhysophylla
3317,3317.jpg,Liquidambar_Styraciflua
3594,3594.jpg,Quercus_Kewensis
40,40.jpg,Quercus_Crassifolia
2460,2460.jpg,Rhododendron_x_Russellianum
366,366.jpg,Populus_Nigra
912,912.jpg,Acer_Platanoids
418,418.jpg,Quercus_Greggii
2315,2315.jpg,Morus_Nigra
3791,3791.jpg,Ginkgo_Biloba
3210,3210.jpg,Cercis_Siliquastrum
3003,3003.jpg,Tilia_Tomentosa
300,300.jpg,Quercus_Castaneifolia
533,533.jpg,Quercus_Texana
2226,2226.jpg,Arundinaria_Simonii
545,545.jpg,Quercus_Texana
1636,1636.jpg,Acer_Circinatum
3476,3476.jpg,Quercus_Castaneifolia
3452,3452.jpg,Quercus_Trojana
873,873.jpg,Sorbus_Aria
1486,1486.jpg,Quercus_Ilex
3334,3334.jpg,Tilia_Platyphyllos
646,646.jpg,Acer_Circinatum
3380,3380.jpg,Betula_Austrosinensis
1839,1839.jpg,Quercus_Canariensis
2360,2360.jpg,Fagus_Sylvatica
2738,2738.jpg,Magnolia_Heptapeta
74,74.jpg,Quercus_Crassifolia
3918,3918.jpg,Acer_Rufinerve
1162,1162.jpg,Quercus_Pubescens
360,360.jpg,Quercus_Rubra
1654,1654.jpg,Magnolia_Salicifolia
1257,1257.jpg,Betula_Austrosinensis
2538,2538.jpg,Phildelphus
3237,3237.jpg,Betula_Austrosinensis
446,446.jpg,Quercus_Alnifolia
364,364.jpg,Tilia_Platyphyllos
1361,1361.jpg,Acer_Capillipes
135,135.jpg,Quercus_Cerris
1900,1900.jpg,Cornus_Chinensis
2889,2889.jpg,Cytisus_Battandieri
1275,1275.jpg,Tilia_Platyphyllos
2841,2841.jpg,Eucalyptus_Neglecta
68,68.jpg,Ginkgo_Biloba
2638,2638.jpg,Arundinaria_Simonii
2885,2885.jpg,Eucalyptus_Neglecta
2610,2610.jpg,Eucalyptus_Neglecta
3471,3471.jpg,Magnolia_Heptapeta
1734,1734.jpg,Liquidambar_Styraciflua
136,136.jpg,Lithocarpus_Edulis
2436,2436.jpg,Betula_Austrosinensis
949,949.jpg,Populus_Grandidentata
3425,3425.jpg,Cornus_Chinensis
2450,2450.jpg,Callicarpa_Bodinieri
672,672.jpg,Crataegus_Monogyna
1168,1168.jpg,Acer_Pictum
2844,2844.jpg,Ulmus_Bergmanniana
2778,2778.jpg,Quercus_Suber
3503,3503.jpg,Quercus_Texana
3104,3104.jpg,Tilia_Platyphyllos
2539,2539.jpg,Acer_Mono
2702,2702.jpg,Sorbus_Aria
788,788.jpg,Cytisus_Battandieri
3522,3522.jpg,Liriodendron_Tulipifera
2204,2204.jpg,Alnus_Sieboldiana
1713,1713.jpg,Quercus_Rhysophylla
677,677.jpg,Eucalyptus_Urnigera
771,771.jpg,Ulmus_Bergmanniana
3018,3018.jpg,Quercus_Alnifolia
1754,1754.jpg,Viburnum_x_Rhytidophylloides
2203,2203.jpg,Quercus_Rhysophylla
370,370.jpg,Phildelphus
3936,3936.jpg,Quercus_x_Hispanica
562,562.jpg,Quercus_Brantii
464,464.jpg,Cornus_Controversa
2180,2180.jpg,Quercus_Agrifolia
3737,3737.jpg,Quercus_Pontica
2276,2276.jpg,Betula_Austrosinensis
1794,1794.jpg,Alnus_Maximowiczii
3120,3120.jpg,Quercus_Afares
3555,3555.jpg,Rhododendron_x_Russellianum
3198,3198.jpg,Quercus_Crassifolia
1665,1665.jpg,Pterocarya_Stenoptera
2173,2173.jpg,Acer_Platanoids
1286,1286.jpg,Betula_Austrosinensis
120,120.jpg,Quercus_Dolicholepis
541,541.jpg,Quercus_Variabilis
508,508.jpg,Quercus_Chrysolepis
3595,3595.jpg,Acer_Capillipes
785,785.jpg,Quercus_Coccifera
1691,1691.jpg,Quercus_Dolicholepis
1925,1925.jpg,Acer_Opalus
2756,2756.jpg,Quercus_Infectoria_sub
3437,3437.jpg,Eucalyptus_Neglecta
825,825.jpg,Prunus_X_Shmittii
2990,2990.jpg,Populus_Adenopoda
1369,1369.jpg,Cotinus_Coggygria
855,855.jpg,Acer_Palmatum
3956,3956.jpg,Magnolia_Salicifolia
2024,2024.jpg,Quercus_Coccifera
1259,1259.jpg,Quercus_Ellipsoidalis
2103,2103.jpg,Crataegus_Monogyna
1776,1776.jpg,Alnus_Rubra
602,602.jpg,Quercus_Afares
27,27.jpg,Quercus_Phillyraeoides
3342,3342.jpg,Cornus_Controversa
497,497.jpg,Alnus_Maximowiczii
2409,2409.jpg,Salix_Fragilis
1872,1872.jpg,Prunus_X_Shmittii
2376,2376.jpg,Tilia_Tomentosa
2912,2912.jpg,Quercus_Texana
1296,1296.jpg,Acer_Mono
3872,3872.jpg,Ulmus_Bergmanniana
866,866.jpg,Cotinus_Coggygria
2339,2339.jpg,Castanea_Sativa
3550,3550.jpg,Quercus_Trojana
3187,3187.jpg,Acer_Saccharinum
2156,2156.jpg,Quercus_Crassipes
3582,3582.jpg,Callicarpa_Bodinieri
698,698.jpg,Callicarpa_Bodinieri
1975,1975.jpg,Ilex_Cornuta
1850,1850.jpg,Acer_Capillipes
231,231.jpg,Quercus_Agrifolia
3225,3225.jpg,Castanea_Sativa
3189,3189.jpg,Populus_Adenopoda
1291,1291.jpg,Alnus_Rubra
3862,3862.jpg,Quercus_Rubra
1305,1305.jpg,Quercus_x_Hispanica
604,604.jpg,Quercus_Alnifolia
2588,2588.jpg,Acer_Circinatum
3368,3368.jpg,Acer_Rufinerve
3098,3098.jpg,Quercus_Castaneifolia
1678,1678.jpg,Alnus_Sieboldiana
3464,3464.jpg,Quercus_Hartwissiana
3015,3015.jpg,Cornus_Controversa
2919,2919.jpg,Quercus_Castaneifolia
3615,3615.jpg,Crataegus_Monogyna
2287,2287.jpg,Liriodendron_Tulipifera
2304,2304.jpg,Viburnum_Tinus
2701,2701.jpg,Acer_Opalus
1815,1815.jpg,Prunus_X_Shmittii
1288,1288.jpg,Quercus_Ellipsoidalis
2776,2776.jpg,Quercus_Pubescens
2284,2284.jpg,Quercus_Imbricaria
291,291.jpg,Quercus_Agrifolia
3733,3733.jpg,Quercus_Greggii
1942,1942.jpg,Acer_Capillipes
330,330.jpg,Prunus_X_Shmittii
1731,1731.jpg,Quercus_Vulcanica
2891,2891.jpg,Ilex_Cornuta
484,484.jpg,Viburnum_Tinus
2336,2336.jpg,Lithocarpus_Cleistocarpus
3273,3273.jpg,Acer_Circinatum
2019,2019.jpg,Celtis_Koraiensis
1506,1506.jpg,Cotinus_Coggygria
1618,1618.jpg,Populus_Adenopoda
2630,2630.jpg,Salix_Fragilis
180,180.jpg,Quercus_Dolicholepis
794,794.jpg,Castanea_Sativa
1127,1127.jpg,Cercis_Siliquastrum
1929,1929.jpg,Quercus_Castaneifolia
2816,2816.jpg,Quercus_Texana
1583,1583.jpg,Quercus_Ellipsoidalis
3604,3604.jpg,Acer_Opalus
2011,2011.jpg,Liriodendron_Tulipifera
2389,2389.jpg,Viburnum_Tinus
2368,2368.jpg,Cornus_Macrophylla
203,203.jpg,Quercus_Ellipsoidalis
2349,2349.jpg,Eucalyptus_Neglecta
2054,2054.jpg,Quercus_Crassifolia
1090,1090.jpg,Betula_Austrosinensis
12,12.jpg,Betula_Austrosinensis
1677,1677.jpg,Quercus_Canariensis
349,349.jpg,Acer_Rufinerve
3160,3160.jpg,Magnolia_Heptapeta
792,792.jpg,Acer_Opalus
1664,1664.jpg,Salix_Fragilis
2473,2473.jpg,Cornus_Chinensis
817,817.jpg,Quercus_Afares
2899,2899.jpg,Quercus_Phellos
2051,2051.jpg,Liriodendron_Tulipifera
1723,1723.jpg,Tilia_Oliveri
3045,3045.jpg,Quercus_Palustris
54,54.jpg,Quercus_Suber
255,255.jpg,Castanea_Sativa
1494,1494.jpg,Quercus_Imbricaria
1484,1484.jpg,Quercus_Hartwissiana
751,751.jpg,Cornus_Macrophylla
2338,2338.jpg,Acer_Platanoids
3353,3353.jpg,Crataegus_Monogyna
1277,1277.jpg,Quercus_Shumardii
2335,2335.jpg,Cercis_Siliquastrum
1117,1117.jpg,Acer_Capillipes
273,273.jpg,Quercus_Pontica
612,612.jpg,Callicarpa_Bodinieri
3321,3321.jpg,Cotinus_Coggygria
3891,3891.jpg,Alnus_Cordata
95,95.jpg,Acer_Saccharinum
1948,1948.jpg,Ginkgo_Biloba
573,573.jpg,Quercus_Phillyraeoides
652,652.jpg,Tilia_Platyphyllos
2929,2929.jpg,Populus_Grandidentata
2663,2663.jpg,Quercus_Pyrenaica
1587,1587.jpg,Quercus_Canariensis
701,701.jpg,Quercus_Dolicholepis
3782,3782.jpg,Tilia_Tomentosa
1025,1025.jpg,Alnus_Rubra
3608,3608.jpg,Quercus_Ilex
634,634.jpg,Acer_Opalus
3508,3508.jpg,Quercus_Castaneifolia
3287,3287.jpg,Quercus_Agrifolia
2952,2952.jpg,Quercus_Texana
3706,3706.jpg,Callicarpa_Bodinieri
2705,2705.jpg,Quercus_Greggii
3636,3636.jpg,Betula_Pendula
1602,1602.jpg,Callicarpa_Bodinieri
3019,3019.jpg,Quercus_Canariensis
1823,1823.jpg,Quercus_Rhysophylla
3020,3020.jpg,Acer_Saccharinum
911,911.jpg,Ilex_Cornuta
3675,3675.jpg,Quercus_Hartwissiana
1076,1076.jpg,Lithocarpus_Cleistocarpus
601,601.jpg,Alnus_Rubra
3243,3243.jpg,Quercus_Pontica
3492,3492.jpg,Eucalyptus_Glaucescens
1736,1736.jpg,Sorbus_Aria
2665,2665.jpg,Quercus_Palustris
2910,2910.jpg,Prunus_X_Shmittii
2108,2108.jpg,Quercus_Castaneifolia
2645,2645.jpg,Quercus_Castaneifolia
1428,1428.jpg,Alnus_Viridis
2165,2165.jpg,Quercus_Vulcanica
3629,3629.jpg,Tilia_Platyphyllos
2200,2200.jpg,Quercus_Crassifolia
972,972.jpg,Quercus_Texana
1224,1224.jpg,Morus_Nigra
2587,2587.jpg,Quercus_Variabilis
3009,3009.jpg,Celtis_Koraiensis
1751,1751.jpg,Quercus_Semecarpifolia
3089,3089.jpg,Magnolia_Heptapeta
2537,2537.jpg,Quercus_Pubescens
1554,1554.jpg,Quercus_Dolicholepis
2785,2785.jpg,Fagus_Sylvatica
3518,3518.jpg,Magnolia_Salicifolia
1078,1078.jpg,Celtis_Koraiensis
3538,3538.jpg,Eucalyptus_Urnigera
1755,1755.jpg,Morus_Nigra
3658,3658.jpg,Alnus_Sieboldiana
2621,2621.jpg,Acer_Platanoids
2536,2536.jpg,Populus_Nigra
383,383.jpg,Crataegus_Monogyna
3034,3034.jpg,Tilia_Oliveri
256,256.jpg,Quercus_Crassifolia
2570,2570.jpg,Quercus_x_Turneri
3248,3248.jpg,Quercus_Chrysolepis
1245,1245.jpg,Castanea_Sativa
2167,2167.jpg,Lithocarpus_Cleistocarpus
2327,2327.jpg,Liquidambar_Styraciflua
1137,1137.jpg,Quercus_Crassifolia
1500,1500.jpg,Quercus_Texana
2169,2169.jpg,Quercus_Variabilis
3877,3877.jpg,Quercus_Agrifolia
3247,3247.jpg,Prunus_Avium
2968,2968.jpg,Alnus_Maximowiczii
3714,3714.jpg,Liquidambar_Styraciflua
2696,2696.jpg,Tilia_Platyphyllos
3731,3731.jpg,Quercus_Semecarpifolia
2979,2979.jpg,Quercus_Brantii
721,721.jpg,Acer_Opalus
3670,3670.jpg,Salix_Intergra
2729,2729.jpg,Quercus_Brantii
1075,1075.jpg,Acer_Rufinerve
2397,2397.jpg,Salix_Intergra
3430,3430.jpg,Quercus_Nigra
739,739.jpg,Acer_Saccharinum
2048,2048.jpg,Ginkgo_Biloba
1170,1170.jpg,Quercus_Dolicholepis
1123,1123.jpg,Acer_Rubrum
1556,1556.jpg,Quercus_Shumardii
147,147.jpg,Quercus_Crassifolia
3671,3671.jpg,Quercus_Dolicholepis
162,162.jpg,Populus_Nigra
2807,2807.jpg,Quercus_Phillyraeoides
2373,2373.jpg,Ginkgo_Biloba
4,4.jpg,Tilia_Tomentosa
3945,3945.jpg,Quercus_Nigra
218,218.jpg,Crataegus_Monogyna
1050,1050.jpg,Celtis_Koraiensis
266,266.jpg,Populus_Grandidentata
3711,3711.jpg,Quercus_Vulcanica
3878,3878.jpg,Quercus_Nigra
3185,3185.jpg,Magnolia_Heptapeta
283,283.jpg,Cornus_Macrophylla
3773,3773.jpg,Prunus_Avium
3162,3162.jpg,Quercus_Crassipes
3190,3190.jpg,Quercus_Crassifolia
3448,3448.jpg,Quercus_Vulcanica
2530,2530.jpg,Quercus_Rhysophylla
3403,3403.jpg,Morus_Nigra
3828,3828.jpg,Quercus_Alnifolia
1727,1727.jpg,Quercus_Nigra
1265,1265.jpg,Arundinaria_Simonii
3776,3776.jpg,Quercus_Chrysolepis
169,169.jpg,Populus_Adenopoda
1336,1336.jpg,Celtis_Koraiensis
526,526.jpg,Quercus_Vulcanica
2609,2609.jpg,Quercus_Vulcanica
1824,1824.jpg,Quercus_Infectoria_sub
3907,3907.jpg,Acer_Circinatum
3221,3221.jpg,Tilia_Oliveri
2647,2647.jpg,Ilex_Cornuta
3662,3662.jpg,Quercus_Dolicholepis
756,756.jpg,Alnus_Maximowiczii
2329,2329.jpg,Acer_Rufinerve
3577,3577.jpg,Quercus_Variabilis
2492,2492.jpg,Quercus_Castaneifolia
3075,3075.jpg,Populus_Nigra
1544,1544.jpg,Cornus_Controversa
3723,3723.jpg,Viburnum_Tinus
143,143.jpg,Celtis_Koraiensis
786,786.jpg,Alnus_Rubra
3444,3444.jpg,Castanea_Sativa
709,709.jpg,Ulmus_Bergmanniana
314,314.jpg,Cornus_Chinensis
2725,2725.jpg,Zelkova_Serrata
2997,2997.jpg,Quercus_Phillyraeoides
91,91.jpg,Quercus_Coccinea
1234,1234.jpg,Lithocarpus_Edulis
800,800.jpg,Quercus_Imbricaria
2280,2280.jpg,Quercus_Castaneifolia
2145,2145.jpg,Acer_Mono
2572,2572.jpg,Pterocarya_Stenoptera
3436,3436.jpg,Quercus_Afares
2767,2767.jpg,Quercus_Palustris
3139,3139.jpg,Populus_Adenopoda
3288,3288.jpg,Lithocarpus_Cleistocarpus
1139,1139.jpg,Quercus_Trojana
3333,3333.jpg,Lithocarpus_Cleistocarpus
2192,2192.jpg,Liquidambar_Styraciflua
510,510.jpg,Quercus_Texana
2129,2129.jpg,Quercus_Trojana
854,854.jpg,Callicarpa_Bodinieri
2498,2498.jpg,Viburnum_Tinus
544,544.jpg,Viburnum_Tinus
1950,1950.jpg,Quercus_Coccinea
2362,2362.jpg,Alnus_Cordata
2646,2646.jpg,Betula_Pendula
2265,2265.jpg,Tilia_Platyphyllos
1130,1130.jpg,Quercus_Suber
2762,2762.jpg,Morus_Nigra
2489,2489.jpg,Quercus_Suber
2234,2234.jpg,Arundinaria_Simonii
1462,1462.jpg,Quercus_Ellipsoidalis
998,998.jpg,Quercus_Rubra
2639,2639.jpg,Tilia_Platyphyllos
482,482.jpg,Quercus_Trojana
559,559.jpg,Acer_Mono
1715,1715.jpg,Quercus_Greggii
2487,2487.jpg,Quercus_Crassipes
3712,3712.jpg,Quercus_Imbricaria
124,124.jpg,Liquidambar_Styraciflua
2684,2684.jpg,Quercus_Rubra
2915,2915.jpg,Acer_Opalus
2759,2759.jpg,Ilex_Cornuta
2179,2179.jpg,Betula_Pendula
3474,3474.jpg,Quercus_Imbricaria
1657,1657.jpg,Ilex_Cornuta
424,424.jpg,Populus_Grandidentata
353,353.jpg,Quercus_Coccinea
3642,3642.jpg,Crataegus_Monogyna
1938,1938.jpg,Acer_Rufinerve
199,199.jpg,Betula_Pendula
2286,2286.jpg,Acer_Mono
1910,1910.jpg,Quercus_Shumardii
3938,3938.jpg,Alnus_Viridis
3774,3774.jpg,Alnus_Maximowiczii
3264,3264.jpg,Quercus_Nigra
2251,2251.jpg,Olea_Europaea
3845,3845.jpg,Cornus_Controversa
72,72.jpg,Liquidambar_Styraciflua
3039,3039.jpg,Acer_Palmatum
3038,3038.jpg,Ginkgo_Biloba
2426,2426.jpg,Quercus_Alnifolia
3933,3933.jpg,Tilia_Tomentosa
3744,3744.jpg,Alnus_Cordata
2564,2564.jpg,Castanea_Sativa
1445,1445.jpg,Cornus_Chinensis
421,421.jpg,Eucalyptus_Glaucescens
69,69.jpg,Acer_Palmatum
1230,1230.jpg,Cercis_Siliquastrum
356,356.jpg,Lithocarpus_Cleistocarpus
434,434.jpg,Populus_Nigra
3301,3301.jpg,Quercus_Phillyraeoides
2028,2028.jpg,Quercus_Alnifolia
1397,1397.jpg,Quercus_Cerris
327,327.jpg,Zelkova_Serrata
207,207.jpg,Quercus_x_Hispanica
229,229.jpg,Quercus_Rubra
2354,2354.jpg,Lithocarpus_Edulis
1989,1989.jpg,Quercus_Brantii
983,983.jpg,Quercus_Nigra
3681,3681.jpg,Quercus_Crassifolia
2326,2326.jpg,Celtis_Koraiensis
3924,3924.jpg,Quercus_Kewensis
2764,2764.jpg,Cornus_Chinensis
1932,1932.jpg,Acer_Platanoids
1804,1804.jpg,Quercus_Pubescens
655,655.jpg,Arundinaria_Simonii
758,758.jpg,Magnolia_Heptapeta
2700,2700.jpg,Quercus_Afares
3667,3667.jpg,Alnus_Rubra
2664,2664.jpg,Quercus_Pontica
736,736.jpg,Callicarpa_Bodinieri
1429,1429.jpg,Zelkova_Serrata
3060,3060.jpg,Acer_Circinatum
3442,3442.jpg,Quercus_Ellipsoidalis
3021,3021.jpg,Prunus_X_Shmittii
3673,3673.jpg,Acer_Opalus
1136,1136.jpg,Magnolia_Salicifolia
2457,2457.jpg,Fagus_Sylvatica
3692,3692.jpg,Sorbus_Aria
3939,3939.jpg,Acer_Palmatum
1261,1261.jpg,Olea_Europaea
1814,1814.jpg,Quercus_Rhysophylla
1563,1563.jpg,Quercus_Phillyraeoides
3764,3764.jpg,Castanea_Sativa
3632,3632.jpg,Rhododendron_x_Russellianum
3006,3006.jpg,Eucalyptus_Glaucescens
3250,3250.jpg,Quercus_Pyrenaica
3795,3795.jpg,Prunus_X_Shmittii
740,740.jpg,Eucalyptus_Neglecta
999,999.jpg,Quercus_Brantii
3376,3376.jpg,Quercus_Infectoria_sub
